total_return,cagr,annual_volatility,sharpe_0rf,sortino_0rf,max_drawdown,calmar,positive_month_rate,months,one_way_cost_bps,cost_definition,excess_cagr_vs_spy,annualized_cost_drag_approx
3.2336915754311164,0.18308468112996334,0.1825927843741588,1.0179188407428001,1.5381744018145216,-0.20103054840386647,0.9107306455840223,0.6893203883495146,103,0,"bps_per_dollar_traded; first build=1x NAV, later traded_notional=2*half_L1_turnover",0.04298639533062554,0.0
3.003955009000695,0.17541956467628772,0.18247644435282864,0.9823896060143429,1.4677298232692042,-0.2026984352152793,0.865421405399506,0.6796116504854369,103,5,"bps_per_dollar_traded; first build=1x NAV, later traded_notional=2*half_L1_turnover",0.03532127887694991,0.006601673123470344
2.786561341932958,0.16779967253940486,0.1823617084897096,0.9468067094849912,1.4144526173847092,-0.20436375375148896,0.8210833352740875,0.6796116504854369,103,10,"bps_per_dollar_traded; first build=1x NAV, later traded_notional=2*half_L1_turnover",0.027701386740067058,0.013203346246940688
2.3862112514340694,0.15269459849291667,0.18213706132204746,0.8754832308528095,1.2850461371793538,-0.20768669636251014,0.7352160786764762,0.6601941747572816,103,20,"bps_per_dollar_traded; first build=1x NAV, later traded_notional=2*half_L1_turnover",0.01259631269357886,0.026406692493881376
1.4197996407976117,0.10843993455810597,0.18150192741145674,0.6603120191211553,0.9412259363364877,-0.21759415482892075,0.49835867440173104,0.6116504854368932,103,50,"bps_per_dollar_traded; first build=1x NAV, later traded_notional=2*half_L1_turnover",-0.03165835124123184,0.06601673123470343
