total_return,cagr,annual_volatility,sharpe_0rf,sortino_0rf,max_drawdown,calmar,positive_month_rate,months,cost_bps_per_dollar_traded
2.6711834452435883,0.16532690854838172,0.18465818442571094,0.9255829919286921,1.3222193421994712,-0.23667044122465886,0.6985532612052958,0.6764705882352942,102,0.0
2.484091681737774,0.15817782127406765,0.18457787392850628,0.8921934695649314,1.275737626534467,-0.24473154847914147,0.6463319594757894,0.6764705882352942,102,5.0
2.306435436557193,0.1510685337901978,0.18449961043626156,0.8587653507282158,1.2290974664177594,-0.25271219388924726,0.5977888580097743,0.6764705882352942,102,10.0
1.8254862796400309,0.12997748078869908,0.18427712772942983,0.7582599704486733,1.0797895097815609,-0.2761788933723157,0.47062785718920574,0.6666666666666666,102,25.0
1.1729677317599063,0.09560328745959423,0.18394749386154466,0.5900785150669001,0.8271160106337199,-0.3137501532122614,0.3047115243794502,0.6372549019607843,102,50.0
0.28228343594627914,0.029684093397065014,0.18344356020364627,0.25168751184326693,0.3453376593319677,-0.3834360090657646,0.07741602952051846,0.5686274509803921,102,100.0
