total_return,cagr,annual_volatility,sharpe_0rf,sortino_0rf,max_drawdown,calmar,positive_month_rate,months,strategy,regime
0.30014915031144995,0.21757264515303465,0.13918558512408702,1.4912035207725933,3.6916896845243543,-0.057163945761585455,3.806116639681736,0.75,16,full_dynamic_n20_invvol,STAGFLATION
0.09024378575143532,0.056085618072562626,0.18845907172961168,0.3751561024859449,1.5260363721545098,-0.16439648423199626,0.34116069047689984,0.5789473684210527,19,full_dynamic_n5_invvol,HIGH_REAL_RATES
0.2691322948289172,0.24607684700088428,0.2705084786025086,0.9501395308216787,1.1438261958572973,-0.2297149084788459,1.0712271512127178,0.6153846153846154,13,full_dynamic_n5_invvol,NEUTRAL
0.5577663351559943,0.30467213969428797,0.12119603833584967,2.275355529477412,8.964325673191036,-0.061000995259448576,4.9945437512693145,0.75,20,full_dynamic_n5_invvol,RECESSION
-0.04723726760493363,-0.01693359048017784,0.2520858864856567,0.05780788663541075,0.08309792252608918,-0.34661475366004424,-0.04885421148802602,0.5588235294117647,34,full_dynamic_n5_invvol,RISK_ON
0.16748321785300035,0.12315057773915927,0.19491362435999948,0.6906556318914873,1.4006585317026357,-0.15853321404897402,0.7768124709886701,0.6875,16,full_dynamic_n5_invvol,STAGFLATION
0.34204699831987684,0.20419107840375417,0.1584610696277281,1.2532549199710497,3.1284626517035656,-0.09033661621190836,2.260335697374032,0.6842105263157895,19,full_dynamic_strict_12_30,HIGH_REAL_RATES
0.1781268480747209,0.1633643236598361,0.242463627158826,0.7425462980955406,0.9930354996248545,-0.2271606705684377,0.7191576043997397,0.46153846153846156,13,full_dynamic_strict_12_30,NEUTRAL
0.4312050172304014,0.23999835783606027,0.1017003928744751,2.181869715086743,6.0382461773703815,-0.044113936632923956,5.440420333218236,0.75,20,full_dynamic_strict_12_30,RECESSION
0.03991125275891361,0.013908318616045356,0.21191921303851782,0.16984046276441706,0.2517130606266577,-0.2122353564201428,0.06553252413095742,0.5882352941176471,34,full_dynamic_strict_12_30,RISK_ON
0.3239409398770896,0.2342452342310053,0.16220604417098936,1.3842721867947025,2.6549230489315865,-0.07202897217826743,3.25209741506879,0.6875,16,full_dynamic_strict_12_30,STAGFLATION
0.2972903867249794,0.17866914746244422,0.17262581552279166,1.0363397538941028,5.561479935260993,-0.08355629197223469,2.138308716736916,0.631578947368421,19,no_growth_n10,HIGH_REAL_RATES
0.3449837868902432,0.31466692743120905,0.21234537000697495,1.403171001088343,1.2669263864687357,-0.14882177620325232,2.1143876619336597,0.7692307692307693,13,no_growth_n10,NEUTRAL
0.48838542477361524,0.26948988564798104,0.11055541739599721,2.2314452717372135,6.122754909345496,-0.053157248952594216,5.069673298712521,0.7,20,no_growth_n10,RECESSION
0.21210164147889476,0.07024785683870816,0.20394688368170627,0.43351473765819315,0.6481674986216833,-0.1545950134792774,0.4543992413320918,0.5,34,no_growth_n10,RISK_ON
0.2694973268517147,0.19597979595035575,0.17736220666122252,1.0976785374574318,2.9823181459537134,-0.07942644736714921,2.467437515421507,0.625,16,no_growth_n10,STAGFLATION
0.2771343116947229,0.16706967048752608,0.19740728125111762,0.8779333645718974,2.625165299689486,-0.1558509293445285,1.0719837936814425,0.5789473684210527,19,no_low_vol_n10,HIGH_REAL_RATES
0.37983002648745656,0.34607660641124016,0.28292123941078157,1.1929961748329876,1.8676081262450783,-0.20770602381194703,1.6661847358099309,0.6153846153846154,13,no_low_vol_n10,NEUTRAL
0.7974980051965692,0.4216773693443774,0.14089561481528068,2.600113396389723,5.032559914133014,-0.08647020373619052,4.876562690089882,0.8,20,no_low_vol_n10,RECESSION
0.005760052729539389,0.0020291832071133165,0.22868004108085846,0.12328619132828766,0.18645085817352264,-0.2282439700613833,0.0088904132125269,0.6764705882352942,34,no_low_vol_n10,RISK_ON
0.3627123079952923,0.26125567647383074,0.17568073523789365,1.4140189182311973,2.880636271351799,-0.08192851640848964,3.188824696534585,0.5625,16,no_low_vol_n10,STAGFLATION
0.23404260758983675,0.14204233421801127,0.1671393765331837,0.8745163072210629,2.6836452557356907,-0.09462857838327166,1.5010511268879145,0.631578947368421,19,no_momentum_n10,HIGH_REAL_RATES
0.17779485659271366,0.16306170672331466,0.2322415168498125,0.7648928311927444,0.8980483112086104,-0.17882041919168978,0.9118740883193978,0.5384615384615384,13,no_momentum_n10,NEUTRAL
0.3765673198047752,0.21137462747012825,0.12661032195140207,1.5863898753069776,4.187193115686629,-0.07782772686914885,2.715929604696161,0.7,20,no_momentum_n10,RECESSION
0.0268121374968342,0.009382206820192973,0.21408660988245745,0.15003223605333169,0.2048532963164352,-0.1668496607000135,0.05623150074642144,0.5588235294117647,34,no_momentum_n10,RISK_ON
0.325744676482441,0.23550617098778281,0.15763872431135978,1.4257719094511871,2.940074770910669,-0.058536339443208574,4.0232473234215265,0.625,16,no_momentum_n10,STAGFLATION
0.3415493350082426,0.20390903196463417,0.1502879544682909,1.3126236740886956,3.4031413292866426,-0.0758401624764572,2.6886681845906244,0.6842105263157895,19,no_quality_n10,HIGH_REAL_RATES
0.20382446639168794,0.18676846879020403,0.253684052191894,0.7987894277382267,1.0086497395496423,-0.20260735949718112,0.921824701993624,0.6153846153846154,13,no_quality_n10,NEUTRAL
0.4829916671696697,0.2667275802048208,0.11302324216184764,2.165473031698275,6.403065632763556,-0.04886679393408144,5.458258230826874,0.65,20,no_quality_n10,RECESSION
-0.06589520180945518,-0.023771709113688977,0.20748419556547054,-0.012539524918602536,-0.017745524329899485,-0.20654259757776294,-0.11509349350919715,0.6176470588235294,34,no_quality_n10,RISK_ON
0.21250728521590267,0.1554822209729445,0.1875627462809576,0.8624868031820823,1.7354516248009513,-0.07204411497444663,2.15815297374522,0.625,16,no_quality_n10,STAGFLATION
0.16334414160796595,0.10027164340031969,0.16286118057280696,0.6627579113389709,1.7103361755698603,-0.1371471717190782,0.7311243982902431,0.5789473684210527,19,no_sector_rotation_n10,HIGH_REAL_RATES
0.19403360910540934,0.17785600707846738,0.2741766185518594,0.733766485949717,0.8330048337070305,-0.2593496984196656,0.6857768031434933,0.5384615384615384,13,no_sector_rotation_n10,NEUTRAL
0.37247716466514813,0.20921374865153552,0.1135575730757342,1.7392758141133888,3.8993503693285025,-0.06727404083732635,3.1098733783128916,0.7,20,no_sector_rotation_n10,RECESSION
